Epoch 0 | Train Loss: 0.034624 | Val Loss: 0.025749
Epoch 1 | Train Loss: 0.027398 | Val Loss: 0.022799
Epoch 2 | Train Loss: 0.021124 | Val Loss: 0.018517
Epoch 3 | Train Loss: 0.017921 | Val Loss: 0.019825
Epoch 4 | Train Loss: 0.019203 | Val Loss: 0.021516
Epoch 5 | Train Loss: 0.019222 | Val Loss: 0.018169
Epoch 6 | Train Loss: 0.014687 | Val Loss: 0.011050
Epoch 7 | Train Loss: 0.010754 | Val Loss: 0.009580
Epoch 8 | Train Loss: 0.010137 | Val Loss: 0.010027
Epoch 9 | Train Loss: 0.010468 | Val Loss: 0.009750
Epoch 10 | Train Loss: 0.010168 | Val Loss: 0.009452
Epoch 11 | Train Loss: 0.009231 | Val Loss: 0.009041
Epoch 12 | Train Loss: 0.009921 | Val Loss: 0.009550
Epoch 13 | Train Loss: 0.010078 | Val Loss: 0.008612
Epoch 14 | Train Loss: 0.009255 | Val Loss: 0.009014
Epoch 15 | Train Loss: 0.009058 | Val Loss: 0.009404
Epoch 16 | Train Loss: 0.009903 | Val Loss: 0.010592
Epoch 17 | Train Loss: 0.010190 | Val Loss: 0.010242
Epoch 18 | Train Loss: 0.010849 | Val Loss: 0.009307
Epoch 19 | Train Loss: 0.010129 | Val Loss: 0.007980
Epoch 20 | Train Loss: 0.016023 | Val Loss: 0.017279
Epoch 21 | Train Loss: 0.019105 | Val Loss: 0.011007
Epoch 22 | Train Loss: 0.011946 | Val Loss: 0.009701
Epoch 23 | Train Loss: 0.012681 | Val Loss: 0.011717
Epoch 24 | Train Loss: 0.011427 | Val Loss: 0.008801
Epoch 25 | Train Loss: 0.011537 | Val Loss: 0.009071
Epoch 26 | Train Loss: 0.008992 | Val Loss: 0.008941
Epoch 27 | Train Loss: 0.011345 | Val Loss: 0.014192
Epoch 28 | Train Loss: 0.011820 | Val Loss: 0.008051
Epoch 29 | Train Loss: 0.009502 | Val Loss: 0.010288
Epoch 30 | Train Loss: 0.010736 | Val Loss: 0.011331
Epoch 31 | Train Loss: 0.010450 | Val Loss: 0.006724
Epoch 32 | Train Loss: 0.008978 | Val Loss: 0.009658
Epoch 33 | Train Loss: 0.011067 | Val Loss: 0.006879
Epoch 34 | Train Loss: 0.009101 | Val Loss: 0.007335
Epoch 35 | Train Loss: 0.008282 | Val Loss: 0.008394
Epoch 36 | Train Loss: 0.008164 | Val Loss: 0.006118
Epoch 37 | Train Loss: 0.007176 | Val Loss: 0.007932
Epoch 38 | Train Loss: 0.007626 | Val Loss: 0.006735
Epoch 39 | Train Loss: 0.007483 | Val Loss: 0.007135
Epoch 40 | Train Loss: 0.008271 | Val Loss: 0.009522
Epoch 41 | Train Loss: 0.007308 | Val Loss: 0.006243
Epoch 42 | Train Loss: 0.007766 | Val Loss: 0.006262
Epoch 43 | Train Loss: 0.006821 | Val Loss: 0.005416
Epoch 44 | Train Loss: 0.006128 | Val Loss: 0.007108
Epoch 45 | Train Loss: 0.007532 | Val Loss: 0.005297
Epoch 46 | Train Loss: 0.005313 | Val Loss: 0.004459
Epoch 47 | Train Loss: 0.004558 | Val Loss: 0.004038
Epoch 48 | Train Loss: 0.004548 | Val Loss: 0.004821
Epoch 49 | Train Loss: 0.006319 | Val Loss: 0.005135
Epoch 50 | Train Loss: 0.004878 | Val Loss: 0.004074
Epoch 51 | Train Loss: 0.004987 | Val Loss: 0.004772
Epoch 52 | Train Loss: 0.006098 | Val Loss: 0.007193
Epoch 53 | Train Loss: 0.005820 | Val Loss: 0.005064
Epoch 54 | Train Loss: 0.008135 | Val Loss: 0.011184
Epoch 55 | Train Loss: 0.008674 | Val Loss: 0.007429
Epoch 56 | Train Loss: 0.007513 | Val Loss: 0.006576
Epoch 57 | Train Loss: 0.007506 | Val Loss: 0.012448
Epoch 58 | Train Loss: 0.012601 | Val Loss: 0.013228
Epoch 59 | Train Loss: 0.010799 | Val Loss: 0.010701
Epoch 60 | Train Loss: 0.010790 | Val Loss: 0.010474
Epoch 61 | Train Loss: 0.009859 | Val Loss: 0.009068
Epoch 62 | Train Loss: 0.008613 | Val Loss: 0.007987
Epoch 63 | Train Loss: 0.006140 | Val Loss: 0.004522
Epoch 64 | Train Loss: 0.004222 | Val Loss: 0.003848
Epoch 65 | Train Loss: 0.003879 | Val Loss: 0.003603
Epoch 66 | Train Loss: 0.003976 | Val Loss: 0.004732
Epoch 67 | Train Loss: 0.010872 | Val Loss: 0.012124
Epoch 68 | Train Loss: 0.011815 | Val Loss: 0.009210
Epoch 69 | Train Loss: 0.009328 | Val Loss: 0.007312
Epoch 70 | Train Loss: 0.015763 | Val Loss: 0.011540
Epoch 71 | Train Loss: 0.011925 | Val Loss: 0.009363
Epoch 72 | Train Loss: 0.011512 | Val Loss: 0.009497
Epoch 73 | Train Loss: 0.008662 | Val Loss: 0.009292
Epoch 74 | Train Loss: 0.010237 | Val Loss: 0.007783
Epoch 75 | Train Loss: 0.007799 | Val Loss: 0.007185
Epoch 76 | Train Loss: 0.005556 | Val Loss: 0.004218
Epoch 77 | Train Loss: 0.004968 | Val Loss: 0.004881
Epoch 78 | Train Loss: 0.004913 | Val Loss: 0.008836
Epoch 79 | Train Loss: 0.006560 | Val Loss: 0.005891
Epoch 80 | Train Loss: 0.006860 | Val Loss: 0.006272
Epoch 81 | Train Loss: 0.007840 | Val Loss: 0.010924
Epoch 82 | Train Loss: 0.007747 | Val Loss: 0.006263
Epoch 83 | Train Loss: 0.006352 | Val Loss: 0.005654
Epoch 84 | Train Loss: 0.006597 | Val Loss: 0.005570
Epoch 85 | Train Loss: 0.005717 | Val Loss: 0.005664
Epoch 86 | Train Loss: 0.007841 | Val Loss: 0.012233
Epoch 87 | Train Loss: 0.009812 | Val Loss: 0.008756
Epoch 88 | Train Loss: 0.007374 | Val Loss: 0.005949
Epoch 89 | Train Loss: 0.006267 | Val Loss: 0.005955
Epoch 90 | Train Loss: 0.005808 | Val Loss: 0.004928
Epoch 91 | Train Loss: 0.005309 | Val Loss: 0.007637
Epoch 92 | Train Loss: 0.009161 | Val Loss: 0.010364
Epoch 93 | Train Loss: 0.009148 | Val Loss: 0.007522
Epoch 94 | Train Loss: 0.006680 | Val Loss: 0.005078
Epoch 95 | Train Loss: 0.005038 | Val Loss: 0.008016
Epoch 96 | Train Loss: 0.006809 | Val Loss: 0.006445
Epoch 97 | Train Loss: 0.005574 | Val Loss: 0.005032
Epoch 98 | Train Loss: 0.006564 | Val Loss: 0.006196
Epoch 99 | Train Loss: 0.005160 | Val Loss: 0.003741
Epoch 100 | Train Loss: 0.003608 | Val Loss: 0.003343
Epoch 101 | Train Loss: 0.004191 | Val Loss: 0.004690
Epoch 102 | Train Loss: 0.007164 | Val Loss: 0.007410
Epoch 103 | Train Loss: 0.007030 | Val Loss: 0.007111
Epoch 104 | Train Loss: 0.008131 | Val Loss: 0.006953
Epoch 105 | Train Loss: 0.006148 | Val Loss: 0.004525
Epoch 106 | Train Loss: 0.005240 | Val Loss: 0.004669
Epoch 107 | Train Loss: 0.004636 | Val Loss: 0.004695
Epoch 108 | Train Loss: 0.004930 | Val Loss: 0.004256
Epoch 109 | Train Loss: 0.003830 | Val Loss: 0.003377
Epoch 110 | Train Loss: 0.004591 | Val Loss: 0.004365
Epoch 111 | Train Loss: 0.006075 | Val Loss: 0.010486
Epoch 112 | Train Loss: 0.008962 | Val Loss: 0.008435
Epoch 113 | Train Loss: 0.008996 | Val Loss: 0.008635
Epoch 114 | Train Loss: 0.008474 | Val Loss: 0.006549
Epoch 115 | Train Loss: 0.008865 | Val Loss: 0.011626
Epoch 116 | Train Loss: 0.009036 | Val Loss: 0.005658
Epoch 117 | Train Loss: 0.005978 | Val Loss: 0.005850
Epoch 118 | Train Loss: 0.005148 | Val Loss: 0.004089
Epoch 119 | Train Loss: 0.004092 | Val Loss: 0.003668
Epoch 120 | Train Loss: 0.004354 | Val Loss: 0.003730
Epoch 121 | Train Loss: 0.006992 | Val Loss: 0.004336
Epoch 122 | Train Loss: 0.004949 | Val Loss: 0.005034
Epoch 123 | Train Loss: 0.004195 | Val Loss: 0.003808
Epoch 124 | Train Loss: 0.003583 | Val Loss: 0.003681
Epoch 125 | Train Loss: 0.003986 | Val Loss: 0.006415
Epoch 126 | Train Loss: 0.005394 | Val Loss: 0.004039
Epoch 127 | Train Loss: 0.004999 | Val Loss: 0.005890
Epoch 128 | Train Loss: 0.004595 | Val Loss: 0.003658
Epoch 129 | Train Loss: 0.004292 | Val Loss: 0.004652
Epoch 130 | Train Loss: 0.004832 | Val Loss: 0.004810
Epoch 131 | Train Loss: 0.004706 | Val Loss: 0.005965
Epoch 132 | Train Loss: 0.004910 | Val Loss: 0.004465
Epoch 133 | Train Loss: 0.005116 | Val Loss: 0.003869
Epoch 134 | Train Loss: 0.004241 | Val Loss: 0.003602
Epoch 135 | Train Loss: 0.003493 | Val Loss: 0.003246
Epoch 136 | Train Loss: 0.003866 | Val Loss: 0.005487
Epoch 137 | Train Loss: 0.008175 | Val Loss: 0.010469
Epoch 138 | Train Loss: 0.010646 | Val Loss: 0.008947
Epoch 139 | Train Loss: 0.009368 | Val Loss: 0.007847
Epoch 140 | Train Loss: 0.008243 | Val Loss: 0.007744
Epoch 141 | Train Loss: 0.008668 | Val Loss: 0.007534
Epoch 142 | Train Loss: 0.007134 | Val Loss: 0.005848
Epoch 143 | Train Loss: 0.006828 | Val Loss: 0.005080
Epoch 144 | Train Loss: 0.006637 | Val Loss: 0.006686
Epoch 145 | Train Loss: 0.006212 | Val Loss: 0.004534
Epoch 146 | Train Loss: 0.008904 | Val Loss: 0.013219
Epoch 147 | Train Loss: 0.007747 | Val Loss: 0.006255
Epoch 148 | Train Loss: 0.007620 | Val Loss: 0.006600
Epoch 149 | Train Loss: 0.006768 | Val Loss: 0.007069
Epoch 150 | Train Loss: 0.006467 | Val Loss: 0.006349
Epoch 151 | Train Loss: 0.006736 | Val Loss: 0.005305
Epoch 152 | Train Loss: 0.005650 | Val Loss: 0.006934
Epoch 153 | Train Loss: 0.006773 | Val Loss: 0.006335
Epoch 154 | Train Loss: 0.005631 | Val Loss: 0.005703
Epoch 155 | Train Loss: 0.005559 | Val Loss: 0.004781
Epoch 156 | Train Loss: 0.005355 | Val Loss: 0.004697
Epoch 157 | Train Loss: 0.004963 | Val Loss: 0.004512
Epoch 158 | Train Loss: 0.004541 | Val Loss: 0.003843
Epoch 159 | Train Loss: 0.003839 | Val Loss: 0.003703
Epoch 160 | Train Loss: 0.004479 | Val Loss: 0.005150
Epoch 161 | Train Loss: 0.008390 | Val Loss: 0.008333
Epoch 162 | Train Loss: 0.010235 | Val Loss: 0.012075
Epoch 163 | Train Loss: 0.010665 | Val Loss: 0.006365
Epoch 164 | Train Loss: 0.006593 | Val Loss: 0.007161
Epoch 165 | Train Loss: 0.006850 | Val Loss: 0.004653
Epoch 166 | Train Loss: 0.006284 | Val Loss: 0.008259
Epoch 167 | Train Loss: 0.006110 | Val Loss: 0.004904
Epoch 168 | Train Loss: 0.006390 | Val Loss: 0.004843
Epoch 169 | Train Loss: 0.004888 | Val Loss: 0.004144
Epoch 170 | Train Loss: 0.004255 | Val Loss: 0.003938
Epoch 171 | Train Loss: 0.003860 | Val Loss: 0.004268
Epoch 172 | Train Loss: 0.004007 | Val Loss: 0.003596
Epoch 173 | Train Loss: 0.007447 | Val Loss: 0.005789
Epoch 174 | Train Loss: 0.005270 | Val Loss: 0.004962
Epoch 175 | Train Loss: 0.004575 | Val Loss: 0.003772
Epoch 176 | Train Loss: 0.003845 | Val Loss: 0.003501
Epoch 177 | Train Loss: 0.003713 | Val Loss: 0.004274
Epoch 178 | Train Loss: 0.005357 | Val Loss: 0.004268
Epoch 179 | Train Loss: 0.004220 | Val Loss: 0.003707
Epoch 180 | Train Loss: 0.004520 | Val Loss: 0.004030
Epoch 181 | Train Loss: 0.004142 | Val Loss: 0.004017
Epoch 182 | Train Loss: 0.003971 | Val Loss: 0.003455
Epoch 183 | Train Loss: 0.003499 | Val Loss: 0.004905
Epoch 184 | Train Loss: 0.005520 | Val Loss: 0.004273
Epoch 185 | Train Loss: 0.004895 | Val Loss: 0.005539
Epoch 186 | Train Loss: 0.004914 | Val Loss: 0.004880
Epoch 187 | Train Loss: 0.004111 | Val Loss: 0.003563
Epoch 188 | Train Loss: 0.003567 | Val Loss: 0.003265
Epoch 189 | Train Loss: 0.003371 | Val Loss: 0.003321
Epoch 190 | Train Loss: 0.003754 | Val Loss: 0.003572
Epoch 191 | Train Loss: 0.003674 | Val Loss: 0.003317
Epoch 192 | Train Loss: 0.003399 | Val Loss: 0.003333
Epoch 193 | Train Loss: 0.003426 | Val Loss: 0.003458
Epoch 194 | Train Loss: 0.003224 | Val Loss: 0.002931
Epoch 195 | Train Loss: 0.003039 | Val Loss: 0.002922
Epoch 196 | Train Loss: 0.003051 | Val Loss: 0.003204
Epoch 197 | Train Loss: 0.003278 | Val Loss: 0.003250
Epoch 198 | Train Loss: 0.003380 | Val Loss: 0.003333
Epoch 199 | Train Loss: 0.003305 | Val Loss: 0.003121
Epoch 200 | Train Loss: 0.003445 | Val Loss: 0.004593
Epoch 201 | Train Loss: 0.005741 | Val Loss: 0.004756
Epoch 202 | Train Loss: 0.005174 | Val Loss: 0.006248
Epoch 203 | Train Loss: 0.005585 | Val Loss: 0.004725
Epoch 204 | Train Loss: 0.006984 | Val Loss: 0.005366
Epoch 205 | Train Loss: 0.005061 | Val Loss: 0.004410
Epoch 206 | Train Loss: 0.004035 | Val Loss: 0.003733
Epoch 207 | Train Loss: 0.003748 | Val Loss: 0.003585
Epoch 208 | Train Loss: 0.003539 | Val Loss: 0.003184
Epoch 209 | Train Loss: 0.003750 | Val Loss: 0.003350
Epoch 210 | Train Loss: 0.003589 | Val Loss: 0.003351
Epoch 211 | Train Loss: 0.003380 | Val Loss: 0.003121
Epoch 212 | Train Loss: 0.003208 | Val Loss: 0.002964
Epoch 213 | Train Loss: 0.003124 | Val Loss: 0.003180
Epoch 214 | Train Loss: 0.003921 | Val Loss: 0.004394
Epoch 215 | Train Loss: 0.003615 | Val Loss: 0.003191
Epoch 216 | Train Loss: 0.003184 | Val Loss: 0.002947
Epoch 217 | Train Loss: 0.003025 | Val Loss: 0.002885
Epoch 218 | Train Loss: 0.003795 | Val Loss: 0.005685
Epoch 219 | Train Loss: 0.005297 | Val Loss: 0.004663
Epoch 220 | Train Loss: 0.004573 | Val Loss: 0.004570
Epoch 221 | Train Loss: 0.004280 | Val Loss: 0.004144
Epoch 222 | Train Loss: 0.003871 | Val Loss: 0.003428
Epoch 223 | Train Loss: 0.005034 | Val Loss: 0.004780
Epoch 224 | Train Loss: 0.004233 | Val Loss: 0.003785
Epoch 225 | Train Loss: 0.003709 | Val Loss: 0.003424
Epoch 226 | Train Loss: 0.003370 | Val Loss: 0.003190
Epoch 227 | Train Loss: 0.004699 | Val Loss: 0.006251
Epoch 228 | Train Loss: 0.004501 | Val Loss: 0.003327
Epoch 229 | Train Loss: 0.003386 | Val Loss: 0.003330
Epoch 230 | Train Loss: 0.008363 | Val Loss: 0.011609
Epoch 231 | Train Loss: 0.009114 | Val Loss: 0.007440
Epoch 232 | Train Loss: 0.007682 | Val Loss: 0.006715
Epoch 233 | Train Loss: 0.006527 | Val Loss: 0.005370
Epoch 234 | Train Loss: 0.006182 | Val Loss: 0.004933
Epoch 235 | Train Loss: 0.006093 | Val Loss: 0.004900
Epoch 236 | Train Loss: 0.006118 | Val Loss: 0.004384
Epoch 237 | Train Loss: 0.004979 | Val Loss: 0.003973
Epoch 238 | Train Loss: 0.006277 | Val Loss: 0.005096
Epoch 239 | Train Loss: 0.004288 | Val Loss: 0.003772
Epoch 240 | Train Loss: 0.003868 | Val Loss: 0.003867
Epoch 241 | Train Loss: 0.003670 | Val Loss: 0.003699
Epoch 242 | Train Loss: 0.005386 | Val Loss: 0.004798
Epoch 243 | Train Loss: 0.004397 | Val Loss: 0.003789
Epoch 244 | Train Loss: 0.003764 | Val Loss: 0.003647
Epoch 245 | Train Loss: 0.003919 | Val Loss: 0.003548
Epoch 246 | Train Loss: 0.003619 | Val Loss: 0.003431
Epoch 247 | Train Loss: 0.003638 | Val Loss: 0.003818
Epoch 248 | Train Loss: 0.004131 | Val Loss: 0.003754
Epoch 249 | Train Loss: 0.004238 | Val Loss: 0.003910
Epoch 250 | Train Loss: 0.003556 | Val Loss: 0.003751
Epoch 251 | Train Loss: 0.004129 | Val Loss: 0.005632
Epoch 252 | Train Loss: 0.005304 | Val Loss: 0.004668
Epoch 253 | Train Loss: 0.004650 | Val Loss: 0.004372
Epoch 254 | Train Loss: 0.004468 | Val Loss: 0.004017
Epoch 255 | Train Loss: 0.003907 | Val Loss: 0.005006
Epoch 256 | Train Loss: 0.007318 | Val Loss: 0.007234
Epoch 257 | Train Loss: 0.008470 | Val Loss: 0.006468
Epoch 258 | Train Loss: 0.012373 | Val Loss: 0.021028
Epoch 259 | Train Loss: 0.011187 | Val Loss: 0.005456
Epoch 260 | Train Loss: 0.004699 | Val Loss: 0.004003
Epoch 261 | Train Loss: 0.004214 | Val Loss: 0.004268
Epoch 262 | Train Loss: 0.005761 | Val Loss: 0.004128
Epoch 263 | Train Loss: 0.003973 | Val Loss: 0.004511
Epoch 264 | Train Loss: 0.003961 | Val Loss: 0.003309
Epoch 265 | Train Loss: 0.003294 | Val Loss: 0.003088
Epoch 266 | Train Loss: 0.003290 | Val Loss: 0.003521
Epoch 267 | Train Loss: 0.003586 | Val Loss: 0.003366
Epoch 268 | Train Loss: 0.003630 | Val Loss: 0.003904
Epoch 269 | Train Loss: 0.005190 | Val Loss: 0.005175
Epoch 270 | Train Loss: 0.004354 | Val Loss: 0.004087
Epoch 271 | Train Loss: 0.004375 | Val Loss: 0.003402
Epoch 272 | Train Loss: 0.003514 | Val Loss: 0.003130
Epoch 273 | Train Loss: 0.003423 | Val Loss: 0.003698
Epoch 274 | Train Loss: 0.003939 | Val Loss: 0.004394
Epoch 275 | Train Loss: 0.004162 | Val Loss: 0.004036
Epoch 276 | Train Loss: 0.003801 | Val Loss: 0.003166
Epoch 277 | Train Loss: 0.003402 | Val Loss: 0.003533
Epoch 278 | Train Loss: 0.003504 | Val Loss: 0.003191
Epoch 279 | Train Loss: 0.003238 | Val Loss: 0.003119
Epoch 280 | Train Loss: 0.003301 | Val Loss: 0.003058
Epoch 281 | Train Loss: 0.003384 | Val Loss: 0.003523
Epoch 282 | Train Loss: 0.004126 | Val Loss: 0.004005
Epoch 283 | Train Loss: 0.003991 | Val Loss: 0.003617
Epoch 284 | Train Loss: 0.003818 | Val Loss: 0.003597
Epoch 285 | Train Loss: 0.003615 | Val Loss: 0.003870
Epoch 286 | Train Loss: 0.003759 | Val Loss: 0.003698
Epoch 287 | Train Loss: 0.005441 | Val Loss: 0.005229
Epoch 288 | Train Loss: 0.005718 | Val Loss: 0.004317
Epoch 289 | Train Loss: 0.003770 | Val Loss: 0.003362
Epoch 290 | Train Loss: 0.003363 | Val Loss: 0.003214
Epoch 291 | Train Loss: 0.003951 | Val Loss: 0.004191
Epoch 292 | Train Loss: 0.007609 | Val Loss: 0.005916
Epoch 293 | Train Loss: 0.007601 | Val Loss: 0.007786
Epoch 294 | Train Loss: 0.005988 | Val Loss: 0.004116
Epoch 295 | Train Loss: 0.006001 | Val Loss: 0.005618
Epoch 296 | Train Loss: 0.004938 | Val Loss: 0.004187
Epoch 297 | Train Loss: 0.004186 | Val Loss: 0.003608
Epoch 298 | Train Loss: 0.003963 | Val Loss: 0.003769
Epoch 299 | Train Loss: 0.003728 | Val Loss: 0.003999
Epoch 300 | Train Loss: 0.003541 | Val Loss: 0.003290
Epoch 301 | Train Loss: 0.003606 | Val Loss: 0.004124
Epoch 302 | Train Loss: 0.004230 | Val Loss: 0.004548
Epoch 303 | Train Loss: 0.004435 | Val Loss: 0.003976
Epoch 304 | Train Loss: 0.004071 | Val Loss: 0.004411
Epoch 305 | Train Loss: 0.004065 | Val Loss: 0.003943
Epoch 306 | Train Loss: 0.003567 | Val Loss: 0.003194
Epoch 307 | Train Loss: 0.003315 | Val Loss: 0.004481
Epoch 308 | Train Loss: 0.005111 | Val Loss: 0.005755
Epoch 309 | Train Loss: 0.006247 | Val Loss: 0.005198
Epoch 310 | Train Loss: 0.005220 | Val Loss: 0.004998
Epoch 311 | Train Loss: 0.005998 | Val Loss: 0.005682
Epoch 312 | Train Loss: 0.005063 | Val Loss: 0.004002
Epoch 313 | Train Loss: 0.004069 | Val Loss: 0.003630
Epoch 314 | Train Loss: 0.003689 | Val Loss: 0.003327
Epoch 315 | Train Loss: 0.003521 | Val Loss: 0.003344
Epoch 316 | Train Loss: 0.003642 | Val Loss: 0.003536
Epoch 317 | Train Loss: 0.003574 | Val Loss: 0.003311
Epoch 318 | Train Loss: 0.003364 | Val Loss: 0.003268
Epoch 319 | Train Loss: 0.003854 | Val Loss: 0.003511
Epoch 320 | Train Loss: 0.004692 | Val Loss: 0.005020
Epoch 321 | Train Loss: 0.003858 | Val Loss: 0.003828
Epoch 322 | Train Loss: 0.003997 | Val Loss: 0.003613
Epoch 323 | Train Loss: 0.004216 | Val Loss: 0.007563
Epoch 324 | Train Loss: 0.006836 | Val Loss: 0.004805
Epoch 325 | Train Loss: 0.004435 | Val Loss: 0.004550
Epoch 326 | Train Loss: 0.006017 | Val Loss: 0.006515
Epoch 327 | Train Loss: 0.006626 | Val Loss: 0.005214
Epoch 328 | Train Loss: 0.005015 | Val Loss: 0.004200
Epoch 329 | Train Loss: 0.004099 | Val Loss: 0.003731
Epoch 330 | Train Loss: 0.005314 | Val Loss: 0.005595
Epoch 331 | Train Loss: 0.004913 | Val Loss: 0.003939
Epoch 332 | Train Loss: 0.003800 | Val Loss: 0.003510
Epoch 333 | Train Loss: 0.006351 | Val Loss: 0.007802
Epoch 334 | Train Loss: 0.007103 | Val Loss: 0.004693
Epoch 335 | Train Loss: 0.005771 | Val Loss: 0.006632
Epoch 336 | Train Loss: 0.005408 | Val Loss: 0.004798
Epoch 337 | Train Loss: 0.004724 | Val Loss: 0.004276
Epoch 338 | Train Loss: 0.004356 | Val Loss: 0.004121
Epoch 339 | Train Loss: 0.004919 | Val Loss: 0.004118
Epoch 340 | Train Loss: 0.003941 | Val Loss: 0.003587
Epoch 341 | Train Loss: 0.004302 | Val Loss: 0.004324
Epoch 342 | Train Loss: 0.004595 | Val Loss: 0.006721
Epoch 343 | Train Loss: 0.005857 | Val Loss: 0.005500
Epoch 344 | Train Loss: 0.005672 | Val Loss: 0.008525
Epoch 345 | Train Loss: 0.007840 | Val Loss: 0.007952
Epoch 346 | Train Loss: 0.007741 | Val Loss: 0.005977
Epoch 347 | Train Loss: 0.005517 | Val Loss: 0.005041
Epoch 348 | Train Loss: 0.004292 | Val Loss: 0.005348
Epoch 349 | Train Loss: 0.004372 | Val Loss: 0.003458
Epoch 350 | Train Loss: 0.004109 | Val Loss: 0.004106
Epoch 351 | Train Loss: 0.005888 | Val Loss: 0.004598
Epoch 352 | Train Loss: 0.004141 | Val Loss: 0.003544
Epoch 353 | Train Loss: 0.003860 | Val Loss: 0.004085
Epoch 354 | Train Loss: 0.004342 | Val Loss: 0.003968
Epoch 355 | Train Loss: 0.003822 | Val Loss: 0.003533
Epoch 356 | Train Loss: 0.003577 | Val Loss: 0.003914
Epoch 357 | Train Loss: 0.004439 | Val Loss: 0.003385
Epoch 358 | Train Loss: 0.003330 | Val Loss: 0.003010
Epoch 359 | Train Loss: 0.003155 | Val Loss: 0.002995
Epoch 360 | Train Loss: 0.003059 | Val Loss: 0.002984
Epoch 361 | Train Loss: 0.003379 | Val Loss: 0.003262
Epoch 362 | Train Loss: 0.003132 | Val Loss: 0.002899
Epoch 363 | Train Loss: 0.002964 | Val Loss: 0.002841
Epoch 364 | Train Loss: 0.002967 | Val Loss: 0.002884
Epoch 365 | Train Loss: 0.002943 | Val Loss: 0.002838
Epoch 366 | Train Loss: 0.002918 | Val Loss: 0.002814
Epoch 367 | Train Loss: 0.002930 | Val Loss: 0.002852
Epoch 368 | Train Loss: 0.002944 | Val Loss: 0.002930
Epoch 369 | Train Loss: 0.002923 | Val Loss: 0.002811
Epoch 370 | Train Loss: 0.003005 | Val Loss: 0.002960
Epoch 371 | Train Loss: 0.002954 | Val Loss: 0.002799
Epoch 372 | Train Loss: 0.002899 | Val Loss: 0.002803
Epoch 373 | Train Loss: 0.002884 | Val Loss: 0.002794
Epoch 374 | Train Loss: 0.002967 | Val Loss: 0.002846
Epoch 375 | Train Loss: 0.002902 | Val Loss: 0.002814
Epoch 376 | Train Loss: 0.002936 | Val Loss: 0.003012
Epoch 377 | Train Loss: 0.003127 | Val Loss: 0.002937
Epoch 378 | Train Loss: 0.003021 | Val Loss: 0.002930
Epoch 379 | Train Loss: 0.003025 | Val Loss: 0.002873
Epoch 380 | Train Loss: 0.003191 | Val Loss: 0.002980
Epoch 381 | Train Loss: 0.003155 | Val Loss: 0.003819
Epoch 382 | Train Loss: 0.003905 | Val Loss: 0.003896
Epoch 383 | Train Loss: 0.003916 | Val Loss: 0.006411
Epoch 384 | Train Loss: 0.006328 | Val Loss: 0.005816
Epoch 385 | Train Loss: 0.005781 | Val Loss: 0.004743
Epoch 386 | Train Loss: 0.005898 | Val Loss: 0.007459
Epoch 387 | Train Loss: 0.006923 | Val Loss: 0.005359
Epoch 388 | Train Loss: 0.006410 | Val Loss: 0.005800
Epoch 389 | Train Loss: 0.007094 | Val Loss: 0.006550
Epoch 390 | Train Loss: 0.006767 | Val Loss: 0.005021
Epoch 391 | Train Loss: 0.005357 | Val Loss: 0.005025
Epoch 392 | Train Loss: 0.005396 | Val Loss: 0.004410
Epoch 393 | Train Loss: 0.005031 | Val Loss: 0.004689
Epoch 394 | Train Loss: 0.005210 | Val Loss: 0.004788
Epoch 395 | Train Loss: 0.006649 | Val Loss: 0.005864
Epoch 396 | Train Loss: 0.006197 | Val Loss: 0.005178
Epoch 397 | Train Loss: 0.005604 | Val Loss: 0.004962
Epoch 398 | Train Loss: 0.006016 | Val Loss: 0.005272
Epoch 399 | Train Loss: 0.005880 | Val Loss: 0.007124
Epoch 400 | Train Loss: 0.005964 | Val Loss: 0.004553
Epoch 401 | Train Loss: 0.005126 | Val Loss: 0.004947
Epoch 402 | Train Loss: 0.005362 | Val Loss: 0.005110
Epoch 403 | Train Loss: 0.005335 | Val Loss: 0.004478
Epoch 404 | Train Loss: 0.005309 | Val Loss: 0.004460
Epoch 405 | Train Loss: 0.005415 | Val Loss: 0.006571
Epoch 406 | Train Loss: 0.007046 | Val Loss: 0.005310
Epoch 407 | Train Loss: 0.008142 | Val Loss: 0.009148
Epoch 408 | Train Loss: 0.007452 | Val Loss: 0.006498
Epoch 409 | Train Loss: 0.006355 | Val Loss: 0.005472
Epoch 410 | Train Loss: 0.005638 | Val Loss: 0.005503
Epoch 411 | Train Loss: 0.005558 | Val Loss: 0.005706
Epoch 412 | Train Loss: 0.007553 | Val Loss: 0.006415
Epoch 413 | Train Loss: 0.006843 | Val Loss: 0.007015
